t,u,v,w,p,q,r,x,y,z,phi,theta,psi,U1,U2,U3,U4,Ix_hat,Iy_hat,Iz_hat,x_ref,y_ref,z_ref,psi_ref
77.5,0.312504,0.0385211,-1.21731,0.00035663,-0.000871863,0.157077,1.90013,-0.642689,5.81851,-0.0056961,-0.00051974,13.7131,6.19015,-4.73465e-05,8.82772e-07,-2.01111e-08,0.0034,0.0034,0.006,1.84708,-0.765076,6.18853,13.7131
77.6,0.312497,0.0392277,-1.31148,-0.000713394,-0.000852132,0.157076,1.9099,-0.612768,5.69205,-0.00572208,-0.00051639,13.7288,6.19015,-4.73465e-05,8.82772e-07,-2.01111e-08,0.0034,0.0034,0.006,1.85955,-0.736249,6.13043,13.7288
77.7,0.312505,0.0397866,-1.35388,0.00264459,-0.000803788,0.157078,1.91917,-0.582683,5.55876,-0.00563358,-0.000509598,13.7445,6.55151,0.000148373,2.07916e-06,7.23974e-08,0.0034,0.0034,0.006,1.87019,-0.706695,6.02771,13.7445
77.8,0.31252,0.0399702,-1.39629,0.00199592,-0.000853386,0.157078,1.92793,-0.552441,5.42123,-0.00540952,-0.000505802,13.7602,6.55151,-2.87204e-05,-2.33075e-06,-2.3793e-09,0.0034,0.0034,0.006,1.88083,-0.677142,5.925,13.7602
77.9,0.312535,0.040123,-1.4387,0.000486724,-0.00081026,0.157077,1.93621,-0.522055,5.27946,-0.00529333,-0.000505105,13.7759,6.55151,-6.67563e-05,1.83209e-06,-5.66542e-08,0.0034,0.0034,0.006,1.89147,-0.647588,5.82228,13.7759
78,0.312558,0.0404508,-1.4811,-0.00102253,-0.000769172,0.157076,1.944,-0.491538,5.13345,-0.00532802,-0.000500838,13.7916,6.55151,-6.67563e-05,1.83209e-06,-5.66542e-08,0.0034,0.0034,0.006,1.90211,-0.618034,5.71957,13.7916
78.1,0.312596,0.0406335,-1.46503,0.00274762,-0.000749356,0.15708,1.95129,-0.460892,4.98613,-0.00524958,-0.000493238,13.8073,6.95959,0.000166595,8.24389e-07,2.02171e-07,0.0034,0.0034,0.006,1.91088,-0.58787,5.58845,13.8073
78.2,0.312638,0.040396,-1.44898,0.0021344,-0.000806491,0.157078,1.95807,-0.430123,4.84041,-0.00501319,-0.000490499,13.823,6.95959,-2.7151e-05,-2.67108e-06,-6.55519e-08,0.0034,0.0034,0.006,1.91964,-0.557707,5.45734,13.823
78.3,0.312676,0.0401364,-1.43292,0.000524174,-0.000752267,0.157077,1.96436,-0.399246,4.69629,-0.00488797,-0.000490867,13.8387,6.95959,-7.12183e-05,2.31734e-06,-7.74086e-08,0.0034,0.0034,0.006,1.9284,-0.527543,5.32622,13.8387
78.4,0.312722,0.040064,-1.41685,-0.00108612,-0.000700218,0.157075,1.97016,-0.368272,4.55379,-0.00492376,-0.000486624,13.8544,6.95959,-7.12183e-05,2.31734e-06,-7.74086e-08,0.0034,0.0034,0.006,1.93717,-0.49738,5.19511,13.8544
78.5,0.31278,0.0398935,-1.34486,0.00239338,-0.000703397,0.157081,1.97547,-0.337206,4.41568,-0.00486598,-0.0004795,13.8701,7.34998,0.000153752,-1.79525e-07,2.72513e-07,0.0034,0.0034,0.006,1.94402,-0.466725,5.05629,13.8701
78.6,0.312839,0.0393658,-1.27288,0.00190798,-0.000758005,0.157079,1.98028,-0.306053,4.28478,-0.00465842,-0.000477823,13.8858,7.34998,-2.14984e-05,-2.54203e-06,-1.02538e-07,0.0034,0.0034,0.006,1.95087,-0.436071,4.91747,13.8858
78.7,0.312892,0.0388062,-1.20089,0.00048059,-0.000705309,0.157077,1.98459,-0.274827,4.16108,-0.00454651,-0.000478864,13.9015,7.34998,-6.31344e-05,2.25785e-06,-8.22225e-08,0.0034,0.0034,0.006,1.95772,-0.405417,4.77866,13.9015
78.8,0.312951,0.0383808,-1.12889,-0.000946871,-0.000654542,0.157075,1.98843,-0.243538,4.04457,-0.00457732,-0.00047537,13.9173,7.34998,-6.31344e-05,2.25785e-06,-8.22225e-08,0.0034,0.0034,0.006,1.96457,-0.374763,4.63984,13.9173
78.9,0.313016,0.0379197,-1.01234,0.00176068,-0.00067002,0.157081,1.99178,-0.212191,3.93749,-0.00454405,-0.000469635,13.933,7.66102,0.000119634,-7.08437e-07,2.82668e-07,0.0034,0.0034,0.006,1.96949,-0.343739,4.51524,13.933
79,0.313081,0.0372291,-0.895786,0.0014474,-0.000714803,0.157079,1.99462,-0.180794,3.84207,-0.00439101,-0.000468738,13.9487,7.66102,-1.3888e-05,-2.07516e-06,-1.11379e-07,0.0034,0.0034,0.006,1.9744,-0.312715,4.39064,13.9487
79.1,0.313141,0.0364907,-0.779234,0.000383417,-0.000673526,0.157077,1.99699,-0.149357,3.7583,-0.00430684,-0.000469969,13.9644,7.66102,-4.70696e-05,1.76982e-06,-7.48228e-08,0.0034,0.0034,0.006,1.97932,-0.281691,4.26603,13.9644
79.2,0.313201,0.0358084,-0.662676,-0.000680624,-0.000633685,0.157076,1.99888,-0.11789,3.68619,-0.00432907,-0.000467631,13.9801,7.66102,-4.70696e-05,1.76982e-06,-7.48228e-08,0.0034,0.0034,0.006,1.98423,-0.250666,4.14143,13.9801
79.3,0.313264,0.0351369,-0.519959,0.00100405,-0.000653204,0.157081,2.00028,-0.0863986,3.62705,-0.00432022,-0.000463843,13.9958,7.84363,7.44241e-05,-8.72392e-07,2.48821e-07,0.0034,0.0034,0.006,1.98719,-0.219395,4.05072,13.9958
79.4,0.313325,0.0343679,-0.377245,0.000874408,-0.00068368,0.157079,2.0012,-0.0548905,3.58217,-0.00423357,-0.000463521,14.0115,7.84363,-5.77001e-06,-1.40308e-06,-1.00077e-07,0.0034,0.0034,0.006,1.99014,-0.188124,3.96,14.0115
79.5,0.313383,0.0335516,-0.23453,0.0002596,-0.000658963,0.157078,2.00164,-0.0233744,3.55157,-0.00418416,-0.000464614,14.0272,7.84363,-2.72145e-05,1.05864e-06,-5.95164e-08,0.0034,0.0034,0.006,1.9931,-0.156852,3.86929,14.0272
79.6,0.313437,0.0327342,-0.0918126,-0.00035524,-0.000635077,0.157076,2.00161,0.00814145,3.53524,-0.00419624,-0.000463571,14.0429,7.84363,-2.72145e-05,1.05864e-06,-5.95164e-08,0.0034,0.0034,0.006,1.99605,-0.125581,3.77858,14.0429
79.7,0.31349,0.0319393,0.0545342,0.000220872,-0.00065599,0.15708,2.0011,0.0396498,3.53336,-0.00421022,-0.000462031,14.0586,7.86896,2.54256e-05,-9.20362e-07,1.89408e-07,0.0034,0.0034,0.006,1.99704,-0.0941858,3.73607,14.0586
79.8,0.313541,0.0311399,0.20088,0.00027026,-0.000669738,0.157079,2.00011,0.0711435,3.54612,-0.00419292,-0.000462313,14.0743,7.86896,2.14338e-06,-6.22311e-07,-7.82301e-08,0.0034,0.0034,0.006,1.99803,-0.0627905,3.69357,14.0743
79.9,0.313588,0.0303257,0.347225,0.000127834,-0.000662388,0.157078,1.99865,0.102615,3.57351,-0.00418029,-0.000463174,14.09,7.86896,-6.33497e-06,3.12964e-07,-3.95246e-08,0.0034,0.0034,0.006,1.99901,-0.0313953,3.65106,14.09
80,0.313631,0.0295023,0.493571,-1.46011e-05,-0.000655231,0.157077,1.99672,0.134056,3.61554,-0.00418191,-0.000463396,14.1058,7.86896,-6.33497e-06,3.12964e-07,-3.95246e-08,0.0034,0.0034,0.006,2,-9.71445e-16,3.60856,14.1058
80.1,0.31367,0.0286748,0.620442,-0.00053966,-0.00067959,0.157079,1.99431,0.16546,3.67123,-0.0042169,-0.000464236,14.1215,7.73302,-2.32475e-05,-1.06011e-06,1.17594e-07,0.0034,0.0034,0.006,1.99901,0.0313953,3.62097,14.1215
80.2,0.313704,0.0278815,0.747313,-0.000321768,-0.000675531,0.157078,1.99144,0.196821,3.7396,-0.00426728,-0.000465331,14.1372,7.73302,9.59039e-06,2.05112e-07,-5.2696e-08,0.0034,0.0034,0.006,1.99803,0.0627905,3.63338,14.1372
80.3,0.313735,0.0271412,0.874184,-1.58255e-06,-0.000683658,0.157078,1.9881,0.228129,3.82066,-0.00429076,-0.000466038,14.1529,7.73302,1.41116e-05,-3.49564e-07,-1.66778e-08,0.0034,0.0034,0.006,1.99704,0.0941858,3.6458,14.1529
80.4,0.313762,0.0264357,1.00105,0.000318614,-0.000691353,0.157078,1.98428,0.259379,3.91441,-0.00428224,-0.000467418,14.1686,7.73302,1.41116e-05,-3.49564e-07,-1.66778e-08,0.0034,0.0034,0.006,1.99605,0.125581,3.65821,14.1686
80.5,0.313786,0.0256717,1.08842,-0.00124964,-0.000722802,0.157079,1.98,0.290563,4.01887,-0.00433615,-0.000470625,14.1843,7.45727,-6.93591e-05,-1.36227e-06,4.02045e-08,0.0034,0.0034,0.006,1.9931,0.156852,3.72359,14.1843
80.6,0.3138,0.0249352,1.17579,-0.000877588,-0.000700905,0.157078,1.97525,0.321675,4.13207,-0.00444993,-0.00047276,14.2,7.45727,1.64023e-05,1.03135e-06,-2.6798e-08,0.0034,0.0034,0.006,1.99014,0.188124,3.78896,14.2
80.7,0.31381,0.0243452,1.26315,-0.000122978,-0.000721645,0.157078,1.97004,0.352707,4.25401,-0.00450739,-0.000473447,14.2157,7.45727,3.33113e-05,-8.86876e-07,8.16075e-09,0.0034,0.0034,0.006,1.98719,0.219395,3.85434,14.2157
80.8,0.313819,0.0238687,1.35052,0.000631659,-0.000741367,0.157078,1.96435,0.38365,4.38468,-0.00448941,-0.000475847,14.2314,7.45727,3.33113e-05,-8.86876e-07,8.16075e-09,0.0034,0.0034,0.006,1.98423,0.250666,3.91971,14.2314
80.9,0.313824,0.0232715,1.38458,-0.00187116,-0.000781449,0.157077,1.9582,0.4145,4.52142,-0.00455889,-0.000481223,14.2471,7.08525,-0.00011067,-1.73461e-06,-4.03218e-08,0.0034,0.0034,0.006,1.97932,0.281691,4.02772,14.2471
81,0.313817,0.0226747,1.41865,-0.00136859,-0.000742986,0.157077,1.95159,0.445251,4.66157,-0.00472847,-0.000484442,14.2628,7.08525,2.21682e-05,1.79673e-06,-9.45448e-10,0.0034,0.0034,0.006,1.9744,0.312715,4.13573,14.2628
81.1,0.313804,0.0223219,1.45272,-0.000230248,-0.000773649,0.157078,1.94452,0.475893,4.80513,-0.00481603,-0.000485175,14.2785,7.08525,5.02693e-05,-1.30757e-06,3.42816e-08,0.0034,0.0034,0.006,1.96949,0.343739,4.24375,14.2785
81.2,0.313792,0.0221639,1.48678,0.000908131,-0.000802774,0.157079,1.93696,0.506417,4.95209,-0.00478978,-0.000488416,14.2942,7.08525,5.02693e-05,-1.30757e-06,3.42816e-08,0.0034,0.0034,0.006,1.96457,0.374763,4.35176,14.2942
81.3,0.313777,0.0218419,1.46217,-0.00232761,-0.000847653,0.157076,1.92895,0.53682,5.09952,-0.00486848,-0.00049547,14.31,6.67569,-0.000143069,-1.94128e-06,-1.22907e-07,0.0034,0.0034,0.006,1.95772,0.405417,4.48536,14.31
81.4,0.313748,0.0215028,1.43757,-0.00173917,-0.000795972,0.157077,1.92049,0.567096,5.2445,-0.00507964,-0.000499449,14.3257,6.67569,2.59598e-05,2.40568e-06,2.64693e-08,0.0034,0.0034,0.006,1.95087,0.436071,4.61896,14.3257
81.5,0.313711,0.0214773,1.41296,-0.000311956,-0.000834298,0.157078,1.91156,0.597234,5.38701,-0.00519004,-0.000500134,14.3414,6.67569,6.30342e-05,-1.63279e-06,5.99996e-08,0.0034,0.0034,0.006,1.94402,0.466725,4.75255,14.3414
81.6,0.313677,0.021693,1.38834,0.00111531,-0.000870696,0.157079,1.90215,0.627225,5.52706,-0.00515776,-0.000503942,14.3571,6.67569,6.30342e-05,-1.63279e-06,5.99996e-08,0.0034,0.0034,0.006,1.93717,0.49738,4.88615,14.3571
81.7,0.313641,0.0217437,1.30894,-0.00248993,-0.000909521,0.157075,1.89229,0.657066,5.66191,-0.00523446,-0.000511764,14.3728,6.29325,-0.000159405,-1.67502e-06,-2.0399e-07,0.0034,0.0034,0.006,1.9284,0.527543,5.02425,14.3728
81.8,0.313589,0.0217903,1.22955,-0.00189463,-0.00085101,0.157076,1.88197,0.686751,5.78883,-0.00546177,-0.000515713,14.3885,6.29325,2.62598e-05,2.71702e-06,5.76633e-08,0.0034,0.0034,0.006,1.91964,0.557707,5.16234,14.3885
81.9,0.313532,0.0221601,1.15015,-0.000348489,-0.000894458,0.157078,1.87119,0.716269,5.9078,-0.00558203,-0.000516064,14.4042,6.29325,6.82874e-05,-1.85346e-06,8.13811e-08,0.0034,0.0034,0.006,1.91088,0.58787,5.30043,14.4042
82,0.313478,0.0227534,1.07074,0.00119771,-0.000935818,0.15708,1.85994,0.745609,6.01883,-0.0055477,-0.000519979,14.4199,6.29325,6.82874e-05,-1.85346e-06,8.13811e-08,0.0034,0.0034,0.006,1.90211,0.618034,5.43852,14.4199
82.1,0.313421,0.0232256,0.949087,-0.00220461,-0.000952803,0.157074,1.84824,0.774769,6.1198,-0.00560627,-0.000527215,14.4356,5.99831,-0.000150439,-7.20679e-07,-2.72913e-07,0.0034,0.0034,0.006,1.89147,0.647588,5.5593,14.4356
82.2,0.313353,0.0237323,0.827434,-0.00171869,-0.000897259,0.157076,1.83608,0.803744,6.20862,-0.00581075,-0.000529993,14.4513,5.99831,2.14226e-05,2.57213e-06,9.2413e-08,0.0034,0.0034,0.006,1.88083,0.677142,5.68009,14.4513
82.3,0.313282,0.0244972,0.705781,-0.000315251,-0.000941525,0.157078,1.82346,0.832521,6.28526,-0.00592076,-0.000529626,14.467,5.99831,6.1977e-05,-1.89583e-06,9.17367e-08,0.0034,0.0034,0.006,1.87019,0.706695,5.80087,14.467
82.4,0.313215,0.0254051,0.584123,0.00108824,-0.000983895,0.15708,1.81038,0.861091,6.34974,-0.00589045,-0.000532963,14.4827,5.99831,6.1977e-05,-1.89583e-06,9.17367e-08,0.0034,0.0034,0.006,1.85955,0.736249,5.92165,14.4827
82.5,0.313146,0.0262508,0.439418,-0.00138772,-0.000965889,0.157073,1.79685,0.889449,6.4009,-0.00591384,-0.000538038,14.4985,5.83743,-0.000109496,8.04767e-07,-3.08832e-07,0.0034,0.0034,0.006,1.84708,0.765076,6.00606,14.4985
82.6,0.313071,0.0271555,0.294717,-0.00113971,-0.000925073,0.157076,1.78286,0.91759,6.43759,-0.00604868,-0.000538605,14.5142,5.83743,1.09056e-05,1.87953e-06,1.23273e-07,0.0034,0.0034,0.006,1.8346,0.793904,6.09047,14.5142
82.7,0.312999,0.0282008,0.150016,-0.000196023,-0.000962819,0.157078,1.76843,0.945503,6.45981,-0.00612391,-0.000537284,14.5299,5.83743,4.16547e-05,-1.62853e-06,8.37288e-08,0.0034,0.0034,0.006,1.82213,0.822731,6.17487,14.5299
82.8,0.31293,0.0292917,0.00531021,0.000747716,-0.000999291,0.157079,1.75353,0.973178,6.46756,-0.00610478,-0.000539232,14.5456,5.83743,4.16547e-05,-1.62853e-06,8.37288e-08,0.0034,0.0034,0.006,1.80965,0.851559,6.25928,14.5456
82.9,0.312862,0.0303468,-0.139598,-0.000147972,-0.000946121,0.157073,1.73819,1.00061,6.46083,-0.00608328,-0.000540886,14.5613,5.83601,-3.96474e-05,2.33222e-06,-2.85618e-07,0.0034,0.0034,0.006,1.79539,0.879546,6.29398,14.5613
83,0.312798,0.0314173,-0.284504,-0.000222856,-0.000930041,0.157076,1.7224,1.02779,6.4396,-0.0061103,-0.000538937,14.577,5.83601,-3.36588e-06,7.21803e-07,1.33893e-07,0.0034,0.0034,0.006,1.78113,0.907533,6.32869,14.577
83.1,0.312739,0.0325139,-0.429409,-2.42274e-06,-0.000951662,0.157077,1.70617,1.05471,6.40389,-0.00613001,-0.000536861,14.5927,5.83601,9.68698e-06,-9.48921e-07,5.47791e-08,0.0034,0.0034,0.006,1.76687,0.93552,6.36339,14.5927
83.2,0.312683,0.0336104,-0.574316,0.000218039,-0.000972985,0.157079,1.6895,1.08137,6.35368,-0.00612766,-0.000536795,14.6084,5.83601,9.68698e-06,-9.48921e-07,5.47791e-08,0.0034,0.0034,0.006,1.75261,0.963507,6.39809,14.6084
83.3,0.312634,0.0346424,-0.69655,0.00118782,-0.000901493,0.157075,1.67238,1.10775,6.29012,-0.00606579,-0.000534637,14.6241,5.99428,4.28085e-05,3.118e-06,-1.89775e-07,0.0034,0.0034,0.006,1.73662,0.990544,6.37761,14.6241
83.4,0.312594,0.0355597,-0.818784,0.000800938,-0.000914122,0.157077,1.65483,1.13385,6.21433,-0.00597472,-0.000530899,14.6398,5.99428,-1.71545e-05,-6.17569e-07,1.08521e-07,0.0034,0.0034,0.006,1.72063,1.01758,6.35713,14.6398
83.5,0.312559,0.0364411,-0.941018,0.000218517,-0.000911565,0.157077,1.63685,1.15966,6.12632,-0.00593207,-0.000528738,14.6555,5.99428,-2.57975e-05,8.26266e-08,1.16399e-08,0.0034,0.0034,0.006,1.70465,1.04462,6.33666,14.6555
83.6,0.31253,0.0373618,-1.06325,-0.000363907,-0.000909793,0.157077,1.61845,1.18517,6.02609,-0.00594763,-0.000526573,14.6712,5.99428,-2.57975e-05,8.26266e-08,1.16399e-08,0.0034,0.0034,0.006,1.68866,1.07165,6.31618,14.6712
83.7,0.312513,0.0381623,-1.14351,0.00222837,-0.000844962,0.157076,1.59963,1.21039,5.91573,-0.00586264,-0.000521243,14.6869,6.28725,0.000114526,2.80989e-06,-4.02001e-08,0.0034,0.0034,0.006,1.671,1.09763,6.24375,14.6869
83.8,0.312505,0.0386808,-1.22378,0.00163599,-0.000882491,0.157078,1.58037,1.23528,5.79735,-0.00567757,-0.000517051,14.7027,6.28725,-2.62347e-05,-1.77411e-06,4.87767e-08,0.0034,0.0034,0.006,1.65334,1.12361,6.17132,14.7027
83.9,0.3125,0.0391576,-1.30404,0.000403687,-0.000854099,0.157077,1.56071,1.25986,5.67094,-0.0055837,-0.000515582,14.7184,6.28725,-5.45198e-05,1.19404e-06,-3.21389e-08,0.0034,0.0034,0.006,1.63569,1.14959,6.09889,14.7184
84,0.312503,0.0397602,-1.3843,-0.000828657,-0.000827372,0.157076,1.54066,1.28413,5.5365,-0.00561302,-0.000511865,14.7341,6.28725,-5.45198e-05,1.19404e-06,-3.21389e-08,0.0034,0.0034,0.006,1.61803,1.17557,6.02647,14.7341
84.1,0.31252,0.0402105,-1.40991,0.00273105,-0.000787263,0.157079,1.5202,1.30806,5.39677,-0.00552588,-0.000504687,14.7498,6.66867,0.000157291,1.71602e-06,1.15263e-07,0.0034,0.0034,0.006,1.59878,1.20039,5.91352,14.7498
84.2,0.312544,0.0402606,-1.43554,0.00208016,-0.000840216,0.157078,1.49934,1.33166,5.25448,-0.00529321,-0.000501166,14.7655,6.66867,-2.88178e-05,-2.48409e-06,-2.27717e-08,0.0034,0.0034,0.006,1.57953,1.22521,5.80058,14.7655
84.3,0.312566,0.0402842,-1.46116,0.000507225,-0.000792545,0.157077,1.4781,1.35491,5.10962,-0.00517172,-0.000500801,14.7812,6.66867,-6.95724e-05,2.02982e-06,-6.44689e-08,0.0034,0.0034,0.006,1.56028,1.25003,5.68764,14.7812
84.4,0.312597,0.0404939,-1.48677,-0.00106577,-0.000746999,0.157075,1.45649,1.37783,4.96221,-0.00520748,-0.000496449,14.7969,6.66867,-6.95724e-05,2.02982e-06,-6.44689e-08,0.0034,0.0034,0.006,1.54103,1.27485,5.5747,14.7969
84.5,0.312642,0.0405688,-1.4537,0.00268374,-0.000734876,0.15708,1.4345,1.4004,4.81517,-0.00513432,-0.00048887,14.8126,7.07832,0.000165684,4.8754e-07,2.29385e-07,0.0034,0.0034,0.006,1.52025,1.29841,5.43907,14.8126
84.6,0.31269,0.0402319,-1.42063,0.00210061,-0.000792206,0.157079,1.41214,1.42261,4.67143,-0.00490275,-0.000486463,14.8283,7.07832,-2.58196e-05,-2.67678e-06,-7.94334e-08,0.0034,0.0034,0.006,1.49948,1.32197,5.30345,14.8283
84.7,0.312734,0.0398717,-1.38757,0.000518732,-0.000737178,0.157077,1.38943,1.44446,4.531,-0.00477944,-0.000487078,14.844,7.07832,-6.99648e-05,2.35408e-06,-8.03359e-08,0.0034,0.0034,0.006,1.47871,1.34553,5.16782,14.844
84.8,0.312784,0.0396887,-1.35449,-0.00106322,-0.000684286,0.157075,1.36638,1.46595,4.39388,-0.00481429,-0.000482992,14.8597,7.07832,-6.99648e-05,2.35408e-06,-8.03359e-08,0.0034,0.0034,0.006,1.45794,1.36909,5.0322,14.8597
84.9,0.312846,0.0394258,-1.26795,0.00222954,-0.000692165,0.157081,1.34299,1.48708,4.26274,-0.0047635,-0.000476197,14.8754,7.45152,0.000145499,-3.83087e-07,2.81154e-07,0.0034,0.0034,0.006,1.43573,1.3913,4.8953,14.8754
85,0.312907,0.038839,-1.18142,0.00179165,-0.000744522,0.157079,1.31926,1.50783,4.14026,-0.0045699,-0.000474779,14.8911,7.45152,-1.9398e-05,-2.4342e-06,-1.07779e-07,0.0034,0.0034,0.006,1.41352,1.41352,4.75841,14.8911
85.1,0.312963,0.0382153,-1.09488,0.000456438,-0.000694337,0.157077,1.29521,1.52821,4.02643,-0.00446497,-0.000475922,14.9069,7.45152,-5.90591e-05,2.1511e-06,-8.1122e-08,0.0034,0.0034,0.006,1.3913,1.43573,4.62151,14.9069
85.2,0.313023,0.0377034,-1.00834,-0.000878836,-0.000645955,0.157075,1.27084,1.54821,3.92125,-0.00449355,-0.000472738,14.9226,7.45152,-5.90591e-05,2.1511e-06,-8.1122e-08,0.0034,0.0034,0.006,1.36909,1.45794,4.48462,14.9226
85.3,0.313089,0.0371721,-0.881993,0.00154707,-0.000663235,0.157081,1.24617,1.56784,3.82672,-0.00446752,-0.000467527,14.9383,7.72935,0.000107186,-7.83739e-07,2.76456e-07,0.0034,0.0034,0.006,1.34553,1.47871,4.36806,14.9383
85.4,0.313153,0.0364519,-0.755653,0.00128722,-0.000704195,0.157079,1.2212,1.58708,3.74482,-0.00433313,-0.000466809,14.954,7.72935,-1.15258e-05,-1.89502e-06,-1.09707e-07,0.0034,0.0034,0.006,1.32197,1.49948,4.25151,14.954
85.5,0.313214,0.0356814,-0.629311,0.000348999,-0.000667439,0.157077,1.19593,1.60593,3.67556,-0.00425867,-0.000468023,14.9697,7.72935,-4.15105e-05,1.57578e-06,-7.09993e-08,0.0034,0.0034,0.006,1.29841,1.52025,4.13495,14.9697
85.6,0.313273,0.0349465,-0.502965,-0.000589275,-0.00063195,0.157076,1.17038,1.62439,3.61893,-0.00427802,-0.000466059,14.9854,7.72935,-4.15105e-05,1.57578e-06,-7.09993e-08,0.0034,0.0034,0.006,1.27485,1.54103,4.0184,14.9854
85.7,0.313333,0.0342297,-0.356762,0.000775169,-0.000651897,0.157081,1.14456,1.64247,3.57593,-0.00427602,-0.000462905,15.0011,7.86796,6.02701e-05,-8.87177e-07,2.33399e-07,0.0034,0.0034,0.006,1.25003,1.56028,3.94059,15.0011
85.8,0.313392,0.033448,-0.210562,0.000698674,-0.000677667,0.157079,1.11846,1.66014,3.54755,-0.00420959,-0.000462746,15.0168,7.86796,-3.42077e-06,-1.18302e-06,-9.44128e-08,0.0034,0.0034,0.006,1.22521,1.57953,3.86278,15.0168
85.9,0.313447,0.0326246,-0.0643616,0.000221347,-0.000658094,0.157078,1.0921,1.67741,3.53379,-0.00417087,-0.000463771,15.0325,7.86796,-2.11377e-05,8.3765e-07,-5.40563e-08,0.0034,0.0034,0.006,1.20039,1.59878,3.78497,15.0325
86,0.313499,0.0317922,0.0818411,-0.000256005,-0.000639166,0.157077,1.06549,1.69429,3.53465,-0.00417989,-0.000463105,15.0482,7.86796,-2.11377e-05,8.3765e-07,-5.40563e-08,0.0034,0.0034,0.006,1.17557,1.61803,3.70716,15.0482
86.1,0.313548,0.0309782,0.224819,-4.94948e-06,-0.000660734,0.15708,1.03863,1.71076,3.54997,-0.0042002,-0.000462253,15.0639,7.84545,1.10579e-05,-9.45497e-07,1.69304e-07,0.0034,0.0034,0.006,1.14959,1.63569,3.68038,15.0639
86.2,0.313595,0.0301766,0.367796,9.48767e-05,-0.000669345,0.157079,1.01152,1.72682,3.57959,-0.00420297,-0.000462747,15.0796,7.84545,4.37262e-06,-3.83316e-07,-7.09425e-08,0.0034,0.0034,0.006,1.12361,1.65334,3.65359,15.0796
86.3,0.313637,0.0293765,0.510773,8.94988e-05,-0.000666784,0.157078,0.984186,1.74247,3.6235,-0.00420102,-0.000463549,15.0954,7.84545,-2.77579e-07,1.07716e-07,-3.30966e-08,0.0034,0.0034,0.006,1.09763,1.671,3.62681,15.0954
86.4,0.313676,0.0285752,0.65375,8.41175e-05,-0.00066423,0.157077,0.956619,1.7577,3.68171,-0.00419963,-0.000464122,15.1111,7.84545,-2.77579e-07,1.07716e-07,-3.30966e-08,0.0034,0.0034,0.006,1.07165,1.68866,3.60003,15.1111
86.5,0.313711,0.0277561,0.770931,-0.000753451,-0.000690306,0.157079,0.928832,1.77252,3.75294,-0.00424039,-0.000465662,15.1268,7.66538,-3.7061e-05,-1.13259e-06,9.54016e-08,0.0034,0.0034,0.006,1.04462,1.70465,3.6285,15.1268
86.6,0.31374,0.0269729,0.888111,-0.000488808,-0.000680992,0.157078,0.900833,1.78692,3.83588,-0.00430984,-0.000467042,15.1425,7.66538,1.16563e-05,4.48726e-07,-4.51042e-08,0.0034,0.0034,0.006,1.01758,1.72063,3.65697,15.1425
86.7,0.313765,0.0262681,1.00529,-3.80817e-05,-0.000693106,0.157078,0.872623,1.80089,3.93053,-0.00434352,-0.00046773,15.1582,7.66538,1.98811e-05,-5.19704e-07,-9.604e-09,0.0034,0.0034,0.006,0.990544,1.73662,3.68545,15.1582
86.8,0.313787,0.0256188,1.12247,0.000412661,-0.000704611,0.157078,0.844208,1.81444,4.03691,-0.00433215,-0.000469423,15.1739,7.66538,1.98811e-05,-5.19704e-07,-9.604e-09,0.0034,0.0034,0.006,0.963507,1.75261,3.71392,15.1739
86.9,0.313805,0.0248925,1.19535,-0.00144275,-0.000738607,0.157078,0.815599,1.82755,4.15279,-0.00439106,-0.000473295,15.1896,7.35618,-8.20523e-05,-1.47188e-06,1.6968e-08,0.0034,0.0034,0.006,0.93552,1.76687,3.79315,15.1896
87,0.313814,0.0241865,1.26824,-0.00102947,-0.000711667,0.157078,0.786804,1.84023,4.27596,-0.00452213,-0.000475755,15.2053,7.35618,1.82239e-05,1.26455e-06,-1.92853e-08,0.0034,0.0034,0.006,0.907533,1.78113,3.87239,15.2053
87.1,0.313817,0.0236564,1.34112,-0.000156135,-0.000735561,0.157078,0.757823,1.85248,4.40641,-0.00458889,-0.000476455,15.221,7.35618,3.85582e-05,-1.02072e-06,1.57016e-08,0.0034,0.0034,0.006,0.879546,1.79539,3.95162,15.221
87.2,0.31382,0.0232649,1.414,0.000717231,-0.000758275,0.157078,0.728661,1.86427,4.54415,-0.00456833,-0.000479121,15.2367,7.35618,3.85582e-05,-1.02072e-06,1.57016e-08,0.0034,0.0034,0.006,0.851559,1.80965,4.03086,15.2367
87.3,0.31382,0.0227369,1.43108,-0.00202629,-0.000800458,0.157077,0.699329,1.87563,4.6864,-0.00464135,-0.000485054,15.2524,6.96667,-0.00012131,-1.82541e-06,-6.42999e-08,0.0034,0.0034,0.006,0.822731,1.82213,4.14834,15.2524
87.4,0.313806,0.0222019,1.44816,-0.00149272,-0.000757671,0.157077,0.669837,1.88654,4.83035,-0.00482496,-0.000488549,15.2681,6.96667,2.35371e-05,1.99619e-06,6.79436e-09,0.0034,0.0034,0.006,0.793904,1.8346,4.26583,15.2681
87.5,0.313786,0.0219357,1.46524,-0.000257465,-0.000790795,0.157078,0.640184,1.897,4.976,-0.00492015,-0.000489287,15.2838,6.96667,5.45522e-05,-1.41187e-06,4.1956e-08,0.0034,0.0034,0.006,0.765076,1.84708,4.38332,15.2838
